Timestamp,Open,High,Low,Close
4/4/2018,148.52,148.9,148.46,148.71
4/3/2018,148.81,148.85,148.31,148.54
3/29/2018,148.48,148.72,148.38,148.67
3/28/2018,148.54,148.93,148.36,148.55
3/27/2018,148.01,148.66,147.97,148.47
3/26/2018,148.11,148.19,147.83,148.17
3/23/2018,148.14,148.25,147.79,148.11
3/22/2018,147.33,148.24,147.29,148.2
3/21/2018,147.24,147.34,146.99,147.12
3/20/2018,147.36,147.41,147.15,147.3
3/19/2018,147.4,147.54,146.91,147.47
3/16/2018,147.48,147.59,147.22,147.43
3/15/2018,147.09,147.48,147.05,147.38
3/14/2018,146.86,147.21,146.58,147.18
3/13/2018,146.49,146.85,146.41,146.71
3/12/2018,146.24,146.6,146.15,146.51
3/9/2018,146.39,146.49,146.12,146.22
3/8/2018,145.96,146.6,145.46,146.45
3/7/2018,146.52,146.72,146.35,146.52
3/6/2018,146.63,146.83,145.98,146.34
3/5/2018,147.09,147.47,146.5,146.97
3/2/2018,146.99,147.3,146.67,146.86
3/1/2018,146.54,147.18,146.53,146.79
2/28/2018,146.33,146.61,146.12,146.53
2/27/2018,146.54,146.6,146.14,146.29
2/26/2018,146.74,146.76,146.34,146.65
2/23/2018,145.77,146.75,145.77,146.57
2/22/2018,145.33,145.94,145.27,145.85
2/21/2018,145.5,145.94,145.26,145.6
2/20/2018,145.26,145.64,144.99,145.48
2/19/2018,145.58,145.62,145.26,145.36
2/16/2018,144.85,145.87,144.74,145.7
2/15/2018,144.74,145.1,144.51,144.97
2/14/2018,145.34,145.47,144.74,145.07
2/13/2018,145.12,145.53,145.04,145.2
2/12/2018,144.84,145.26,144.63,145.06
2/9/2018,145.14,145.74,144.79,145.13
2/8/2018,145.01,145.32,144.35,144.83
2/7/2018,145.77,146.01,145.01,145.32
2/6/2018,146.05,146.33,145.57,145.95
2/5/2018,144.76,146.39,144.71,145.18
2/2/2018,145.26,145.45,144.8,144.96
2/1/2018,145.64,145.9,145.24,145.69
1/31/2018,146.05,146.42,145.59,145.91
1/30/2018,145.83,146.27,145.82,146
1/29/2018,146.68,146.73,145.75,145.8
1/26/2018,147.24,147.45,146.83,146.88
1/25/2018,147.66,147.84,146.75,147.14
1/24/2018,147.94,147.94,147.41,147.49
1/23/2018,147.79,148.22,147.77,147.89
1/22/2018,147.64,147.91,147.47,147.83
1/19/2018,147.51,147.94,147.4,147.75
1/18/2018,147.71,147.79,147.39,147.67
1/17/2018,147.87,148.06,147.74,147.91
1/16/2018,147.55,148.06,147.5,147.86
1/15/2018,147.68,147.85,147.39,147.43
1/12/2018,147.51,147.74,147.2,147.47
1/11/2018,148.47,148.64,147.36,147.4
1/10/2018,148.09,148.46,148,148.16
1/9/2018,148.76,149.09,148.29,148.39
1/8/2018,148.73,149.13,148.48,148.89
1/5/2018,148.79,148.96,148.59,148.68
1/4/2018,148.53,148.84,148.35,148.68
1/3/2018,148.35,148.91,148.29,148.67
1/2/2018,148.87,148.87,148.27,148.37
12/29/2017,148.85,148.95,148.55,148.77
12/28/2017,149.36,149.37,148.76,148.88
12/27/2017,148.72,149.46,148.72,149.38
12/22/2017,148.72,148.95,148.67,148.86
12/21/2017,148.87,148.92,148.59,148.8
12/20/2017,149.45,149.57,148.67,148.83
12/19/2017,150.39,150.46,149.24,149.47
12/18/2017,150.55,150.66,150.36,150.49
12/15/2017,150.57,150.78,150.46,150.56
12/14/2017,150.4,150.61,149.99,150.32
12/13/2017,150.46,150.57,150,150.36
12/12/2017,150.67,150.73,150.27,150.36
12/11/2017,150.56,150.87,150.46,150.73
12/8/2017,150.5,150.64,150.26,150.57
12/7/2017,150.46,150.76,150.31,150.74
12/6/2017,150.72,150.97,150.59,150.85
12/5/2017,150.3,150.73,150.17,150.55
12/4/2017,150.37,150.48,150.18,150.35
12/1/2017,149.8,150.99,149.66,150.87
11/30/2017,149.59,149.95,149.31,149.79
11/29/2017,150.12,150.17,149.47,149.55
11/28/2017,150.23,150.39,150.04,150.24
11/27/2017,149.92,150.28,149.83,150.18
11/24/2017,150.05,150.1,149.74,149.93
11/23/2017,150.08,150.18,149.96,150.13
11/22/2017,150.29,150.37,149.68,150.05
11/21/2017,150,150.34,149.94,150.15
11/20/2017,150.15,150.23,149.9,150.03
11/17/2017,149.82,150.01,149.57,149.93
11/16/2017,149.75,149.89,149.45,149.77
11/15/2017,149.6,150.15,149.56,149.71
11/14/2017,149.09,149.54,148.98,149.46
11/13/2017,149.31,149.62,149.09,149.15
11/10/2017,149.61,149.63,149.2,149.26
11/9/2017,150.34,150.47,149.55,149.65
11/8/2017,150.42,150.7,150.29,150.47
11/7/2017,150.17,150.46,150.02,150.35
11/6/2017,149.9,150.31,149.86,150.21
11/3/2017,149.72,150.06,149.68,149.81
11/2/2017,149.6,149.77,149.31,149.76
11/1/2017,149.68,149.86,149.44,149.7
10/31/2017,149.84,149.9,149.51,149.82
10/30/2017,149.57,149.82,149.32,149.78
10/27/2017,148.83,149.55,148.7,149.45
10/26/2017,148.28,149.07,148.02,148.68
10/25/2017,148.18,148.38,147.83,148.11
10/24/2017,148.75,148.78,148.08,148.18
10/23/2017,148.53,148.85,148.53,148.75
10/20/2017,149.09,149.11,148.42,148.51
10/19/2017,149.21,149.63,149.11,149.35
10/18/2017,149.73,149.84,149.2,149.25
10/17/2017,149.47,149.85,149.42,149.69
10/16/2017,149.11,149.62,148.97,149.53
10/13/2017,148.55,149.22,148.49,149.09
10/12/2017,148.32,148.64,148.23,148.52
10/11/2017,148.32,148.47,148.18,148.33
10/10/2017,148.47,148.75,148.2,148.55
10/9/2017,148.14,148.56,148.14,148.51
10/6/2017,148.34,148.37,147.66,148.23
10/5/2017,148.32,148.73,148.12,148.29
10/4/2017,148.3,148.89,148.23,148.39
10/3/2017,148.16,148.28,147.72,148.19
10/2/2017,147.88,148.44,147.73,148.29
9/29/2017,148.01,148.38,147.86,148.08
9/28/2017,147.63,148.03,147.31,147.87
9/27/2017,148.74,148.75,147.72,148.09
9/26/2017,149,149.02,148.69,148.78
9/25/2017,148.37,149.05,148.19,149
9/22/2017,148.26,148.33,147.95,148.19
9/21/2017,147.99,148.27,147.73,148.21
9/20/2017,148.14,148.48,147.83,148.39
9/19/2017,148.08,148.44,147.99,148.16
9/18/2017,148.33,148.49,147.93,148.01
9/15/2017,148.84,148.89,148.14,148.26
9/14/2017,148.78,149.12,148.44,148.63
9/13/2017,149.03,149.14,148.69,148.79
9/12/2017,149.74,149.77,148.8,148.94
9/11/2017,149.92,149.96,149.71,149.84
9/8/2017,150.47,150.5,149.89,150.03
9/7/2017,149.37,150.31,149.29,150.25
9/6/2017,149.84,149.9,149.36,149.64
9/5/2017,149.21,149.99,149,149.68
9/4/2017,149.14,149.31,149.05,149.2
9/1/2017,149.31,149.37,148.68,149.02
8/31/2017,149.29,149.45,149.01,149.24
8/30/2017,149.42,149.47,149.08,149.3
8/29/2017,149.19,149.85,149.16,149.59
8/28/2017,149.02,149.14,148.74,149.12
8/25/2017,148.85,148.96,148.52,148.93
8/24/2017,149.03,149.06,148.82,148.91
8/23/2017,148.51,149.05,148.38,149.01
8/22/2017,148.55,148.63,148.28,148.6
8/21/2017,148.25,148.73,148.21,148.6
8/18/2017,148.34,148.64,148.16,148.52
8/17/2017,148.14,148.49,147.87,148.11
8/16/2017,147.96,148.18,147.52,147.91
8/15/2017,148.1,148.24,147.61,148.01
8/14/2017,148.59,148.6,148.02,148.36
8/11/2017,148.5,148.8,148.35,148.7
8/10/2017,147.94,148.46,147.8,148.27
8/9/2017,147.44,148.15,147.41,148.06
8/8/2017,147.48,147.58,147.19,147.29
8/7/2017,147.25,147.54,147,147.46
8/4/2017,147.64,147.67,147.05,147.29
8/3/2017,147.02,147.64,146.87,147.46
8/2/2017,147.05,147.13,146.79,147.02
8/1/2017,146.04,147.1,145.98,146.96
7/31/2017,146.24,146.35,145.88,146.11
7/28/2017,146.35,146.54,145.53,146.14
7/27/2017,146.17,146.66,146.11,146.39
7/26/2017,145.87,146.26,145.8,145.94
7/25/2017,146.63,146.72,145.72,145.76
7/24/2017,146.5,146.83,146.42,146.7
7/21/2017,146.18,146.72,146.15,146.64
7/20/2017,145.99,146.3,145.71,146.09
7/19/2017,145.77,146.19,145.73,146.08
7/18/2017,145.61,145.93,145.4,145.77
7/17/2017,145.24,145.69,145.22,145.44
7/14/2017,145.51,145.91,145.22,145.3
7/13/2017,145.6,146.08,145.18,145.31
7/12/2017,145.13,145.6,144.99,145.58
7/11/2017,144.94,145.11,144.64,144.85
7/10/2017,144.6,145.29,144.6,145.1
7/7/2017,144.7,144.89,144.47,144.65
7/6/2017,145.99,146.06,144.59,144.66
7/5/2017,146.01,146.28,145.7,146.09
7/4/2017,146.08,146.36,145.96,146.01
7/3/2017,145.71,146.48,145.68,145.81
6/30/2017,146.21,146.76,145.81,146.03
6/29/2017,147.46,147.47,146.22,146.33
6/28/2017,147.21,148.2,146.94,147.61
6/27/2017,149.29,149.49,147.29,147.91
6/26/2017,149.16,149.6,149.15,149.3
6/23/2017,149.21,149.32,149.1,149.23
6/22/2017,149.15,149.41,149.04,149.25
6/21/2017,149.16,149.45,148.95,149.13
6/20/2017,148.81,149.18,148.76,149.08
6/19/2017,148.84,148.98,148.59,148.81
6/16/2017,148.7,148.92,148.29,148.89
6/15/2017,149.49,149.6,148.56,148.75
6/14/2017,149.21,149.71,148.99,149.62
6/13/2017,149.25,149.29,148.88,149.09
6/12/2017,149.11,149.42,149.02,149.26
6/9/2017,149.3,149.34,148.9,149.03
6/8/2017,148.97,149.34,148.66,149.13
6/7/2017,148.97,149.27,148.91,149.16
6/6/2017,148.89,149.28,148.84,149.21
6/5/2017,148.91,148.97,148.62,148.78
6/2/2017,148.42,149.06,148.42,148.98
6/1/2017,148.48,148.61,148.24,148.57
5/31/2017,148.71,148.74,148.36,148.61
5/30/2017,148.58,148.72,148.35,148.62
5/29/2017,148.09,148.61,147.97,148.57
5/26/2017,147.77,148.17,147.62,148.08
5/25/2017,147.39,147.72,147.31,147.6
5/24/2017,147.09,147.42,146.97,147.09
5/23/2017,147.38,147.61,146.88,147.16
5/22/2017,147.51,147.76,147.08,147.28
5/19/2017,147.75,147.84,147.46,147.59
5/18/2017,147.54,148.31,147.39,147.82
5/17/2017,146.87,147.86,146.76,147.35
5/16/2017,146.9,146.92,146.46,146.77
5/15/2017,147.13,147.18,146.75,146.8
5/12/2017,146.79,147.28,146.7,147.17
5/11/2017,146.59,146.85,146.29,146.71
5/10/2017,146.7,147.12,146.51,146.89
5/9/2017,146.76,146.77,146.4,146.58
5/8/2017,146.58,147.27,146.54,146.75
5/5/2017,147.29,147.46,146.66,146.75
5/4/2017,147.82,147.82,147.03,147.19
5/3/2017,148.06,148.23,147.82,147.98
5/2/2017,147.99,148.1,147.74,147.98
4/28/2017,148.23,148.27,147.55,148.07
4/27/2017,147.54,148.44,147.31,148.3
4/26/2017,146.99,147.65,146.93,147.56
4/25/2017,147.61,147.76,146.94,147.27
4/24/2017,147.81,147.92,147.22,147.64
4/21/2017,149.2,149.23,148.78,149.03
4/20/2017,149.68,149.73,148.81,149.03
4/19/2017,150.06,150.09,149.45,149.54
4/18/2017,149.89,150.28,149.63,149.97
4/13/2017,149.87,150.11,149.7,149.83
4/12/2017,149.55,149.82,149.3,149.54
4/11/2017,149.57,149.68,149.16,149.5
4/10/2017,148.88,149.59,148.88,149.28
4/7/2017,149.07,149.34,148.79,149.14
4/6/2017,148.92,148.96,148.54,148.68
4/5/2017,148.82,148.98,148.31,148.69
4/4/2017,148.5,149.01,148.46,148.82
4/3/2017,147.69,148.47,147.63,148.38
3/31/2017,147.75,147.82,147.5,147.71
3/30/2017,147.45,147.86,147.35,147.73
3/29/2017,146.53,147.53,146.47,147.44
3/28/2017,146.51,147,146.43,146.89
3/27/2017,146.8,147.29,146.52,146.55
3/24/2017,146.23,146.64,146.02,146.51
3/23/2017,146.41,146.76,146.17,146.32
3/22/2017,146.01,146.62,145.94,146.49
3/21/2017,145.98,146.13,145.41,145.85
3/20/2017,146.22,146.25,145.67,146.07
3/17/2017,145.62,146.18,145.38,146.11
3/16/2017,146.52,146.67,145.45,146.01
3/15/2017,145.84,146.74,145.71,146.38
3/14/2017,145.32,145.95,145.02,145.85
3/13/2017,145.38,145.97,145.23,145.48
3/10/2017,145.92,146.14,145.16,145.3
3/9/2017,146.82,146.95,145.86,146.28
3/8/2017,147.56,147.58,146.75,146.79
3/7/2017,146.93,147.55,146.86,147.18
3/6/2017,146.93,147.33,146.84,146.88
3/3/2017,147.59,147.64,146.68,146.77
3/2/2017,147.78,147.78,147.21,147.4
3/1/2017,148.57,148.69,147.54,147.72
2/28/2017,148.83,149.01,148.49,148.84
2/27/2017,149.01,149.11,148.69,148.87
2/24/2017,148.51,149.19,148.39,149
2/23/2017,147.89,148.59,147.63,148.43
2/22/2017,147.14,148.32,147.1,147.78
2/21/2017,147.36,147.43,146.88,147.2
2/20/2017,147.07,147.47,146.97,147.37
2/17/2017,146.58,147.43,146.41,147.22
2/16/2017,146.27,146.67,146.11,146.63
2/15/2017,146.31,146.34,145.92,146.09
2/14/2017,146.76,146.86,146.05,146.21
2/13/2017,146.72,146.82,146.47,146.55
2/10/2017,146.75,146.96,146.55,146.7
2/9/2017,147,147.25,146.76,147.02
2/8/2017,146.32,147.2,146.23,147.01
2/7/2017,146.28,146.53,145.76,146.17
2/6/2017,145.29,146.27,145.23,145.98
2/3/2017,144.94,145.47,144.8,145.28
2/2/2017,144.73,145.35,144.42,145.16
2/1/2017,144.69,144.81,144.3,144.4
1/31/2017,144.86,145.08,144.28,144.92
1/30/2017,144.72,145.01,144.14,144.86
1/27/2017,144.33,144.72,144.28,144.64
1/26/2017,144.39,144.67,144.1,144.22
1/25/2017,145.23,145.28,144.31,144.55
1/24/2017,145.93,146.02,145.27,145.55
1/23/2017,145.56,146.17,145.24,145.92
1/20/2017,145.97,146.07,144.99,145.08
1/19/2017,145.79,145.94,145.41,145.82
1/18/2017,146.6,146.61,145.83,146.21
1/17/2017,146.52,147.24,146.5,146.69
1/16/2017,146.62,146.71,146.18,146.37
1/13/2017,146.31,146.83,145.93,146.2
1/12/2017,146.65,146.98,146.31,146.68
1/11/2017,145.95,146.77,145.83,146.27
1/10/2017,145.93,146.15,145.71,145.91
1/9/2017,145.49,146.12,145.26,145.74
1/6/2017,146.43,146.46,145.46,145.63
1/5/2017,146.3,146.53,145.6,146.33
1/4/2017,146.25,146.41,145.89,145.98
1/3/2017,147.18,147.31,145.78,146
1/2/2017,146.86,147.73,146.86,147.26
12/30/2016,147.34,147.35,146.88,146.94
12/29/2016,147.23,147.44,147.06,147.39
12/28/2016,146.97,147.12,146.68,146.84
12/27/2016,146.34,146.97,146.34,146.94
12/23/2016,146.02,146.58,145.96,146.45
12/22/2016,146.12,146.24,145.67,145.96
12/21/2016,145.92,146.15,145.8,146.07
12/20/2016,145.99,146.08,145.63,145.83
12/19/2016,144.91,146.31,144.83,145.94
12/16/2016,144.7,145.37,144.61,144.98
12/15/2016,144.59,144.82,143.98,144.37
12/14/2016,144.73,145.41,144.48,145.25
12/13/2016,144.16,144.74,143.87,144.5
12/12/2016,144.17,144.19,143.59,143.84
12/9/2016,143.89,145.08,143.79,144.65
12/8/2016,144.42,144.57,142.7,143.91
12/7/2016,143.5,144.27,143.46,144.08
12/6/2016,144.25,144.49,143.58,143.81
12/5/2016,145.21,145.21,143.62,144.21
12/2/2016,143.72,144.89,143.57,144.76
12/1/2016,144.53,144.73,143.3,144.02
11/30/2016,145.63,145.77,144.56,144.82
11/29/2016,145.74,145.77,145.09,145.26
11/28/2016,145.49,145.84,145.24,145.78
11/25/2016,144.85,145.35,144.79,145.12
11/24/2016,144.85,145.16,144.64,144.77
11/23/2016,145.07,145.48,144.07,144.52
11/22/2016,144.51,145.34,144.46,145.16
11/21/2016,144.71,144.73,144.26,144.55
11/18/2016,143.92,144.85,143.74,144.49
11/17/2016,144.34,144.72,144.11,144.53
11/16/2016,144.08,144.35,143.58,144.08
11/15/2016,143.97,144.39,143.91,144.17
11/14/2016,143.48,144.14,142.9,143.66
11/11/2016,144.38,144.38,143.53,144.03
11/10/2016,144.98,145.3,143.84,144.4
11/9/2016,146.42,146.95,144.65,145.77
11/8/2016,146,146.21,145.45,145.68
11/7/2016,145.76,146.13,145.7,146.05
11/4/2016,145.86,146.38,145.86,146.26
11/3/2016,146.33,146.46,145.69,145.86
11/2/2016,146.07,146.54,145.94,146.33
11/1/2016,145.7,146.12,145.29,145.6
10/31/2016,145.84,146.08,145.71,145.93
10/28/2016,145.61,146.04,145.13,145.84
10/27/2016,146.78,146.95,145.48,145.73
10/26/2016,147.66,147.82,146.65,146.8
10/25/2016,147.64,147.92,147.47,147.78
10/24/2016,148.16,148.3,147.62,147.72
10/21/2016,148.04,148.1,147.8,147.98
10/20/2016,147.44,148.09,147,148.05
10/19/2016,147.5,147.8,147.47,147.58
10/18/2016,147.18,147.57,147.06,147.5
10/17/2016,147.07,147.33,146.57,147.23
10/14/2016,147.36,147.45,146.96,147.22
10/13/2016,147.46,147.72,147.23,147.52
10/12/2016,147.34,147.58,146.91,147.06
10/11/2016,147.28,147.68,147.16,147.48
10/10/2016,147.81,147.94,147.07,147.18
10/7/2016,148.01,148.06,147.48,147.67
10/6/2016,148.14,148.63,147.8,147.94
10/5/2016,148.6,148.79,147.9,147.99
10/4/2016,149.17,149.44,148.44,149.06
10/3/2016,149.45,149.61,149.06,149.16
9/30/2016,149.85,150.12,149.3,149.46
9/29/2016,149.48,149.84,149.35,149.5
9/28/2016,149.73,149.95,149.51,149.91
9/27/2016,149.26,150.03,149.22,149.74
9/26/2016,148.9,149.51,148.84,149.26
9/23/2016,148.84,149.04,148.74,148.79
9/22/2016,148.08,149.08,148.08,148.98
9/21/2016,147.72,148.13,147.56,147.6
9/20/2016,147.41,148.05,147.41,147.94
9/19/2016,147.62,147.87,147.39,147.51
9/16/2016,147.48,148.05,147.33,147.72
9/15/2016,147.2,147.54,146.8,147.24
9/14/2016,146.69,147.46,146.55,147.29
9/13/2016,147.46,147.69,146.32,147.05
9/12/2016,147.26,147.45,146.8,147.11
9/9/2016,148.36,148.38,147.29,147.41
9/8/2016,149.26,149.38,148.24,148.51
9/7/2016,149.16,149.43,149.09,149.32
9/6/2016,148.29,149.21,148.15,149.06
9/5/2016,148.22,148.44,148.13,148.26
9/2/2016,148.34,148.7,147.92,147.96
9/1/2016,148.26,148.48,147.95,148.38
8/31/2016,148.74,148.76,148.25,148.38
8/30/2016,148.6,148.86,148.37,148.73
8/29/2016,147.96,148.75,147.55,148.57
8/26/2016,148.49,148.76,147.87,148.7
8/25/2016,148.6,148.64,148.12,148.47
8/24/2016,148.67,148.73,148.44,148.56
8/23/2016,148.5,148.84,148.37,148.67
8/22/2016,147.9,148.65,147.85,148.5
8/19/2016,148.46,148.59,147.76,147.97
8/18/2016,148.24,148.68,148.16,148.46
8/17/2016,147.82,148.31,147.65,147.95
8/16/2016,148.4,148.61,147.66,147.7
8/15/2016,148.65,148.86,148.17,148.24
8/12/2016,148.52,148.97,148.4,148.78
8/11/2016,148.87,149.02,148.31,148.66
8/10/2016,148.6,149,148.49,148.84
8/9/2016,148.2,148.57,147.91,148.44
8/8/2016,147.98,148.24,147.76,148.1
8/5/2016,148.62,148.64,148.05,148.15
8/4/2016,147.69,148.69,147.56,148.59
8/3/2016,147.54,147.92,147.42,147.64
8/2/2016,148.35,148.4,147.38,147.59
8/1/2016,148.84,148.85,148.37,148.45
7/29/2016,148.05,149,147.92,148.81
7/28/2016,148.55,148.62,148.12,148.41
7/27/2016,147.54,148.61,147.36,148.36
7/26/2016,147.81,148.03,147.42,147.49
7/25/2016,147.42,147.8,147.16,147.72
7/22/2016,147.58,147.68,147.01,147.37
7/21/2016,147.31,147.45,146.63,147.17
7/20/2016,147.56,147.74,147.15,147.32
7/19/2016,147.57,147.87,147.33,147.49
7/18/2016,147.27,147.67,147.17,147.36
7/15/2016,147.78,147.84,146.95,147.06
7/14/2016,148.07,148.17,147.26,147.67
7/13/2016,147.67,148.37,147.62,148.29
7/12/2016,148.43,148.47,147.32,147.65
7/11/2016,148.85,149.05,148.43,148.58
7/8/2016,148.72,149.06,148.36,148.79
7/7/2016,148.77,148.79,148.25,148.57
7/6/2016,148.98,149.13,148.58,148.72
7/5/2016,148.3,148.99,148.23,148.77
7/4/2016,148.1,148.25,147.72,148.08
7/1/2016,147.33,148.31,147.09,147.97
6/30/2016,147.7,148.33,146.51,148.12
6/29/2016,147.75,148.12,147.64,147.92
6/28/2016,147.71,147.9,147.27,147.86
6/27/2016,147.05,147.92,147.02,147.69
6/24/2016,149.5,149.86,146.59,146.99
6/23/2016,145.36,145.62,144.52,144.95
6/22/2016,145.38,145.67,145.17,145.23
6/21/2016,145.37,145.59,145.08,145.44
6/20/2016,145.58,145.72,145.15,145.25
6/17/2016,146.06,146.29,145.7,145.87
6/16/2016,146.54,146.68,146.07,146.45
6/15/2016,146.02,146.44,145.87,146.24
6/14/2016,145.87,146.61,145.72,146.21
6/13/2016,145.95,145.95,145.6,145.7
6/10/2016,145.64,145.98,145.55,145.85
6/9/2016,145.53,145.81,145.43,145.55
6/8/2016,145.35,145.69,145.15,145.36
6/7/2016,144.95,145.52,144.84,145.44
6/6/2016,145.18,145.23,144.92,145.01
6/3/2016,144.47,145.29,144.46,145.16
6/2/2016,144.2,144.65,143.93,144.55
6/1/2016,144.21,144.48,144.11,144.21
5/31/2016,143.82,144.27,143.45,144.03
5/30/2016,144,144.05,143.59,143.71
5/27/2016,144.1,144.42,143.96,144.06
5/26/2016,143.9,144.25,143.63,144.09
5/25/2016,143.59,144.01,143.19,143.96
5/24/2016,143.75,143.83,143.47,143.57
5/23/2016,143.72,144.13,143.4,143.48
5/20/2016,143.72,143.81,143.39,143.62
5/19/2016,143.27,143.77,143.12,143.67
5/18/2016,143.97,144.02,143.22,143.69
5/17/2016,143.88,144.23,143.55,144.21
5/16/2016,144.34,144.34,143.81,143.98
5/13/2016,144.01,144.36,143.82,144.25
5/12/2016,144.26,144.55,143.68,143.88
5/11/2016,144.32,144.41,144.03,144.24
5/10/2016,144.11,144.42,143.92,144.32
5/9/2016,143.58,144.2,143.56,144.11
5/6/2016,143.86,143.99,143.48,143.88
5/5/2016,143.05,143.92,142.79,143.56
5/4/2016,142.96,143.15,142.73,143.04
5/3/2016,142.09,143.18,141.96,143.09
5/2/2016,142.11,142.46,141.9,141.92
4/29/2016,142.51,142.66,141.63,141.94
4/28/2016,142.34,142.85,142.27,142.42
4/27/2016,141.71,142.21,141.59,141.91
4/26/2016,142.28,142.37,141.52,141.69
4/25/2016,142.76,142.86,141.96,142.24
4/22/2016,142.63,142.74,142.4,142.55
4/21/2016,143.28,143.4,142.39,142.55
4/20/2016,143.58,143.8,143.25,143.74
4/19/2016,143.46,143.66,143.15,143.3
4/18/2016,144.15,144.23,143.42,143.54
4/15/2016,143.4,144.06,143.33,143.94
4/14/2016,143.92,144.04,143.23,143.55
4/13/2016,143.31,144.02,143.22,143.8
4/12/2016,144.07,144.08,143.3,143.5
4/11/2016,144.46,144.66,143.8,144.1
4/8/2016,144.24,144.45,144.11,144.26
4/7/2016,144.06,144.49,143.88,144.43
4/6/2016,144.16,144.34,143.78,143.96
4/5/2016,143.95,144.49,143.93,144.25
4/4/2016,143.94,143.99,143.49,143.79
4/1/2016,143.49,143.86,143.3,143.57
3/31/2016,143.65,143.7,143.09,143.38
3/30/2016,143.73,143.9,143.19,143.32
3/29/2016,143.16,143.89,143.13,143.59
3/24/2016,143.01,143.39,142.88,143.07
3/23/2016,142.36,142.99,142.28,142.79
3/22/2016,142.53,143.11,142.36,142.6
3/21/2016,142.66,143.06,142.25,142.48
3/18/2016,142.55,142.87,142.39,142.5
3/17/2016,142.01,142.53,141.94,142.38
3/16/2016,141.27,141.86,141.15,141.56
3/15/2016,141.49,141.84,141.08,141.23
3/14/2016,141.78,142.28,141.32,141.7
3/11/2016,141.36,142.02,141.09,141.71
3/10/2016,142.22,143.46,140.87,141.22
3/9/2016,142.81,142.88,142,142.27
3/8/2016,142.66,143.35,142.65,143.23
3/7/2016,142.41,142.73,142.29,142.51
3/4/2016,143.03,143.05,142.06,142.17
3/3/2016,142.41,143.15,142.03,142.89
3/2/2016,143.1,143.13,142.34,142.49
3/1/2016,143.86,143.89,143.1,143.29
2/29/2016,143.4,143.93,143.24,143.88
2/26/2016,143.4,143.43,143.07,143.25
2/25/2016,143.01,143.55,142.89,143.43
2/24/2016,142.88,143.55,142.81,143.27
2/23/2016,142.73,142.86,142.05,142.74
2/22/2016,142.31,142.87,142.2,142.81
2/19/2016,142.4,142.77,142.15,142.48
2/18/2016,141.68,142.5,141.54,142.32
2/17/2016,141.86,141.94,141.32,141.49
2/16/2016,141.79,141.98,141.36,141.65
2/15/2016,141.4,142.16,141.09,141.98
2/12/2016,142.26,142.52,141.45,141.69
2/11/2016,142.18,143.46,142.16,142.89
2/10/2016,142.01,142.08,141.44,141.78
2/9/2016,142.43,142.53,141.4,141.93
2/8/2016,141.08,142.36,141.02,142.14
2/5/2016,141.1,141.33,140.61,140.92
2/4/2016,141.03,141.17,140.55,140.82
2/3/2016,141.02,141.52,140.58,141.33
2/2/2016,140.58,141.06,140.46,140.76
2/1/2016,140.75,141.08,140.18,140.27
1/29/2016,140.07,140.82,140,140.65
1/28/2016,139.42,140.02,139.22,139.67
1/27/2016,139.22,139.55,138.91,139.17
1/26/2016,139.03,139.33,138.85,139.13
1/25/2016,138.48,138.85,138.43,138.72
1/22/2016,138.75,138.91,138.32,138.61
1/21/2016,138.18,139.24,138.11,138.82
1/20/2016,137.85,138.64,137.85,138.43
1/19/2016,137.46,137.68,137.17,137.47
1/18/2016,137.44,137.72,137.26,137.68
1/15/2016,137.26,137.82,137.13,137.69
1/14/2016,137.2,137.63,136.83,137.01
1/13/2016,136.64,137.42,136.42,137.07
1/12/2016,136.66,136.97,136,136.69
1/11/2016,137.07,137.1,136.45,136.65
1/8/2016,136.6,137.15,136.37,136.96
1/7/2016,137.25,137.49,136.34,136.48
1/6/2016,136.5,137.22,136.47,136.99
1/5/2016,135.77,136.55,135.75,136.35
1/4/2016,135.69,136.25,135.63,136.09
12/30/2015,135,135.52,134.95,135.22
12/29/2015,136.06,136.18,134.82,135.18
12/28/2015,135.3,136.3,135.18,136.19
12/23/2015,135.71,135.86,135.11,135.14
12/22/2015,136.26,136.38,135.56,135.6
12/21/2015,136.31,136.58,135.87,136.32
12/18/2015,135.88,136.5,135.8,136.31
12/17/2015,134.91,135.8,134.81,135.63
12/16/2015,134.95,135.25,134.08,134.62
12/15/2015,135.95,136.01,134.63,134.79
12/14/2015,136.36,136.51,135.81,136.03
12/11/2015,135.87,136.66,135.86,136.48
12/10/2015,135.85,136.27,135.66,136.07
12/9/2015,136.04,136.13,135.43,135.56
12/8/2015,135.69,136.24,135.53,135.99
12/7/2015,134.78,136.17,134.75,135.98
12/4/2015,134.59,135.26,134.08,134.76
12/3/2015,137.35,137.68,134.22,135.16
12/2/2015,137.47,137.8,137.29,137.49
12/1/2015,137.29,137.66,136.77,137.53
11/30/2015,137.5,137.58,137.2,137.36
11/27/2015,137.47,137.83,137.35,137.64
11/26/2015,137.36,137.52,137.2,137.35
11/25/2015,136.72,137.39,136.58,137.32
11/24/2015,136.68,137.06,136.48,136.84
11/23/2015,136.89,137.03,136.2,136.39
11/20/2015,137.01,137.24,136.83,137.07
11/19/2015,136.83,137.15,136.69,137.07
11/18/2015,136.65,136.9,136.39,136.74
11/17/2015,136.3,136.77,136.23,136.38
11/16/2015,136.34,136.44,135.83,136.36
11/13/2015,135.38,136.14,135.37,135.97
